Project ID,Project Name,Project Start Date,Project Completion Date,Extended Affordability Only,Prevailing Wage Status,Planned Tax Benefit,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units,Senior Units
66342,64 SCHOLES STREET,2018-12-13T00:00:00.000,,No,Non Prevailing Wage,420c,0,0,64,0,0,0,64,0,64,65,0
68008,CONFIDENTIAL,2018-12-12T00:00:00.000,2018-12-12T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
64671,683 THWAITES PLACE,2018-12-11T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,4,31,0,1,36,0,36,36,0
67723,NEIGHBORHOOD WOMEN HDFC,2018-12-11T00:00:00.000,2019-06-20T00:00:00.000,No,Non Prevailing Wage,420c,0,0,50,0,0,0,50,0,50,51,0
68061,797 STERLING PLACE,2018-12-11T00:00:00.000,2019-05-31T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
68062,STAN GREEN APARTMENTS,2018-12-11T00:00:00.000,2019-07-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,16,0
68006,CONFIDENTIAL,2018-12-10T00:00:00.000,2018-12-10T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
68060,924 MYRTLE AVENUE APARTMENTS,2018-12-10T00:00:00.000,2019-03-13T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,7,0,7,0,7,23,0
66189,540 FULTON STREET,2018-12-07T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,28,0,0,0,28,0,28,318,0
66005,FOREST HILLS MHA HDFC.HRP.FY19,2018-12-06T00:00:00.000,,No,Non Prevailing Wage,,287,122,21,0,0,0,430,0,430,430,0
66571,50-11 QUEENS BLVD,2018-12-06T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,14,0,0,0,14,0,14,75,0
61967,ACACIA. 128 EAST 112TH ST. VIRGINIA HOUSE,2018-12-05T00:00:00.000,,No,Prevailing Wage,420c,56,0,0,0,0,1,57,0,57,57,56
67966,CONFIDENTIAL,2018-12-05T00:00:00.000,2019-04-02T00:00:00.000,No,Non Prevailing Wage,,0,0,0,3,0,0,0,3,3,3,1
68005,CONFIDENTIAL,2018-12-05T00:00:00.000,2018-12-05T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
68059,21-34 BROADWAY APARTMENTS,2018-11-28T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,0,0,12,0,12,0,12,37,0
67493,111 VARICK STREET,2018-11-27T00:00:00.000,,No,Non Prevailing Wage,421a,0,3,22,0,0,0,25,0,25,100,0
67989,CONFIDENTIAL,2018-11-27T00:00:00.000,2018-11-27T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
68058,920 PACIFIC STREET APARTMENTS,2018-11-27T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
49533,LINDSAY PARK.HRP.FY18,2018-11-26T00:00:00.000,,No,Non Prevailing Wage,,0,1088,1614,0,0,7,0,2709,2709,2709,0
67982,CONFIDENTIAL,2018-11-26T00:00:00.000,2019-02-15T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,1
68055,1530 PUTNAM AVENUE APARTMENTS,2018-11-23T00:00:00.000,2019-10-18T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
68056,1534 PUTNAM AVENUE APARTMENTS,2018-11-23T00:00:00.000,2019-10-18T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
66144,AQUINAS APARTMENTS LP.PLP.FY19,2018-11-21T00:00:00.000,,No,Non Prevailing Wage,420c,3,43,32,0,0,2,80,0,80,101,0
67684,56 WEST 125TH STREET,2018-11-21T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,24,0,19,0,43,0,43,141,0
67987,CONFIDENTIAL,2018-11-21T00:00:00.000,2018-11-21T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67988,CONFIDENTIAL,2018-11-21T00:00:00.000,2018-11-21T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67986,CONFIDENTIAL,2018-11-19T00:00:00.000,2018-11-19T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67985,CONFIDENTIAL,2018-11-16T00:00:00.000,2018-11-16T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
67990,CONFIDENTIAL,2018-11-16T00:00:00.000,2018-11-16T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
68054,37-49 81ST STREET CONDOMINIUMS,2018-11-16T00:00:00.000,2019-01-07T00:00:00.000,No,Non Prevailing Wage,421a,0,0,6,0,0,0,0,6,6,28,0
67984,CONFIDENTIAL,2018-11-15T00:00:00.000,2018-11-15T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
65599,FAILE700LLC.HRP.FY19,2018-11-14T00:00:00.000,,No,Non Prevailing Wage,J-51,1,0,18,0,0,0,19,0,19,19,0
68053,522 EVERGREEN AVENUE APARTMENTS,2018-11-14T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
68052,1605 NEW YORK AVENUE,2018-11-13T00:00:00.000,2019-01-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,16,0
68050,305 STOCKHOLM STREET APARTMENTS,2018-11-09T00:00:00.000,2018-11-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,8,0
68051,CRESCENT IRON HOUSE,2018-11-09T00:00:00.000,2019-10-18T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,10,0,10,0,10,33,0
68049,434 MANHATTAN AVENUE APARTMENTS,2018-11-02T00:00:00.000,2018-11-02T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,10,0
68033,1552 MYRTLE AVENUE APARTMENTS,2018-11-01T00:00:00.000,2019-04-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
68047,70 BUSHWICK AVENUE APARTMENTS,2018-11-01T00:00:00.000,2019-01-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
68064,SEA RISE II � NEW BAY PARK,2018-11-01T00:00:00.000,,No,Non Prevailing Wage,420c,72,0,127,0,0,1,200,0,200,200,0
67942,CONFIDENTIAL,2018-10-31T00:00:00.000,2018-10-31T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67944,CONFIDENTIAL,2018-10-31T00:00:00.000,2018-10-31T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
68032,18 STANHOPE STREET APARTMENTS,2018-10-31T00:00:00.000,2020-03-11T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,26,0
64736,DOE. 3188 VILLA AVE,2018-10-30T00:00:00.000,2020-12-17T00:00:00.000,No,Prevailing Wage,420c,41,27,0,0,0,0,68,0,68,68,0
68031,2004 DAVIDSON AVENUE,2018-10-30T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,7,0,0,0,7,0,7,34,0
68067,1543 EAST 19TH STREET APARTMENTS,2018-10-30T00:00:00.000,2019-10-15T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,15,0,15,0,15,50,0
67937,CONFIDENTIAL,2018-10-29T00:00:00.000,2018-10-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
68029,77 CLAY STREET APARTMENTS,2018-10-29T00:00:00.000,2019-03-21T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
68030,BUSHWICK AND EVERGREEN APARTMENTS,2018-10-29T00:00:00.000,2019-12-11T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,67,0,67,0,67,223,0
68027,2028 DAVIDSON AVENUE,2018-10-26T00:00:00.000,2019-10-24T00:00:00.000,No,Non Prevailing Wage,421a,0,0,4,0,0,0,4,0,4,18,0
68028,AVALON MIDTOWN WEST,2018-10-26T00:00:00.000,2020-05-29T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,28,0,28,0,28,550,0
61608,RAVEN HALL TOWER,2018-10-25T00:00:00.000,,No,Non Prevailing Wage,420c,0,22,193,0,0,1,216,0,216,216,0
67939,CONFIDENTIAL,2018-10-25T00:00:00.000,2018-10-25T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
68025,287 MAPLE STREET APARTMENTS,2018-10-25T00:00:00.000,2019-04-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,2,0,2,0,2,6,0
68026,289 MAPLE STREET APARTMENTS,2018-10-25T00:00:00.000,2019-04-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
67803,CONFIDENTIAL,2018-10-24T00:00:00.000,2019-04-19T00:00:00.000,No,Non Prevailing Wage,,0,0,3,0,0,0,0,3,3,3,1
68023,1140 BUSHWICK AVENUE,2018-10-24T00:00:00.000,2018-12-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
68021,115 SUYDAM STREET,2018-10-23T00:00:00.000,2019-01-25T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
68022,49 ROCHESTER AVENUE APARTMENTS,2018-10-23T00:00:00.000,2019-09-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
67428,NUEVA ERA APARTMENTS,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,14,1,6,12,0,1,34,0,34,34,0
67429,DESHLER APARTMENT,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,40,12,3,4,0,1,60,0,60,60,0
67490,MORNINGSIDE APTS.HUDMF.FY19,2018-10-22T00:00:00.000,2018-10-22T00:00:00.000,Yes,Non Prevailing Wage,Article XI,39,7,2,0,0,1,49,0,49,49,0
68020,140 STANHOPE STREET APARTMENTS,2018-10-22T00:00:00.000,2019-01-25T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
63734,BRISA. 1488 NY AVE. BPHN SENIOR RESIDENCES,2018-10-18T00:00:00.000,,No,Prevailing Wage,420c,88,0,0,0,0,1,89,0,89,89,88
67938,CONFIDENTIAL,2018-10-18T00:00:00.000,2018-10-18T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
68019,847 MADISON STREET APARTMENTS,2018-10-18T00:00:00.000,2019-11-27T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
67958,CONFIDENTIAL,2018-10-17T00:00:00.000,2018-10-17T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
68018,310 GRAHAM AVENUE APARTMENTS,2018-10-17T00:00:00.000,2018-10-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,24,0
68017,2954 BRIGHTON 3 STREET,2018-10-16T00:00:00.000,2020-04-21T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,16,0
64376,41 WHIPPLE ST (LOS SURES PHASE 1),2018-10-15T00:00:00.000,,No,Non Prevailing Wage,420c,0,0,50,0,0,0,50,0,50,51,0
68015,237 HAWTHORNE APARTMENTS,2018-10-15T00:00:00.000,2019-03-13T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
68016,239 HAWTHORNE APARTMENTS,2018-10-15T00:00:00.000,2019-03-07T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,9,0
68014,"CLARK, THE",2018-10-12T00:00:00.000,2019-10-15T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,51,0,51,0,51,170,0
63931,39-11 QUEENS BLVD,2018-10-09T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,9,0,0,0,9,0,9,48,0
67856,194 22 STREET,2018-10-04T00:00:00.000,2020-01-21T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,7,0
67924,CONFIDENTIAL,2018-10-04T00:00:00.000,2018-10-04T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
67925,CONFIDENTIAL,2018-10-04T00:00:00.000,2018-10-04T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67793,CONFIDENTIAL,2018-10-03T00:00:00.000,2019-03-14T00:00:00.000,No,Non Prevailing Wage,,0,0,3,0,0,0,0,3,3,3,1
67457,LAKEVIEW APARTMENTS HDFC.HPO.FY19,2018-09-28T00:00:00.000,2018-09-28T00:00:00.000,Yes,Non Prevailing Wage,Article XI,0,388,58,0,0,0,446,0,446,446,0
66805,TRIPLE HDFC.HPO.FY19,2018-09-27T00:00:00.000,2019-10-11T00:00:00.000,No,Non Prevailing Wage,Article XI,1,0,55,8,4,1,69,0,69,69,0
67855,319 GRAHAM AVENUE APARTMENTS,2018-09-27T00:00:00.000,2018-12-19T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
67778,CONFIDENTIAL,2018-09-21T00:00:00.000,2018-09-21T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67854,309 VAN SICLEN AVENUE,2018-09-21T00:00:00.000,2019-01-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
66752,869 MYRTLE AVENUE,2018-09-20T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,58,0,0,0,0,58,58,59,0
67858,376 FRANKLIN AVENUE APARTMENTS,2018-09-20T00:00:00.000,2018-09-20T00:00:00.000,No,Non Prevailing Wage,421a,0,0,4,0,0,0,4,0,4,20,0
67731,CONFIDENTIAL,2018-09-19T00:00:00.000,2019-02-08T00:00:00.000,No,Non Prevailing Wage,,0,0,3,0,0,0,0,3,3,3,1
67779,CONFIDENTIAL,2018-09-19T00:00:00.000,2018-09-19T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67852,3430 THIRD AVENUE,2018-09-19T00:00:00.000,2019-01-31T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,4,0,4,0,4,11,0
67872,1081 TIFFANY STREET APARTMENTS,2018-09-18T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,26,0
67780,CONFIDENTIAL,2018-09-17T00:00:00.000,2018-09-17T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67850,1520 PROSPECT PLACE APARTMENTS,2018-09-17T00:00:00.000,2018-09-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
67869,209 KENT STREET APARTMENTS,2018-09-14T00:00:00.000,2019-10-07T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
67848,764 EAST 152ND STREET APARTMENTS,2018-09-13T00:00:00.000,2019-10-31T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,24,0
67846,216 FREEMAN STREET APARTMENTS,2018-09-11T00:00:00.000,2019-01-16T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,30,0
67857,69-17 38TH AVENUE APARTMENTS,2018-09-11T00:00:00.000,2019-10-25T00:00:00.000,No,Non Prevailing Wage,421a,0,0,1,1,0,0,2,0,2,8,0
67845,RUTLAND ROAD APARTMENTS,2018-09-10T00:00:00.000,2018-10-25T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,32,0
67844,SOMERS APARTMENTS,2018-09-07T00:00:00.000,2018-12-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,48,0
67781,CONFIDENTIAL,2018-09-06T00:00:00.000,2018-09-06T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67843,44 KENT STREET APARTMENTS,2018-09-06T00:00:00.000,2019-04-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,13,0,13,0,13,42,0
67842,1395 NELSON AVENUE APARTMENTS,2018-09-04T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,17,0
67868,10-44 JACKSON AVENUE APARTMENTS,2018-08-31T00:00:00.000,2019-03-28T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
67666,CONFIDENTIAL,2018-08-30T00:00:00.000,2018-08-30T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67840,303 WEST 137TH STREET APARTMENTS,2018-08-30T00:00:00.000,2020-02-07T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,16,0
67664,CONFIDENTIAL,2018-08-29T00:00:00.000,2018-08-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67665,CONFIDENTIAL,2018-08-29T00:00:00.000,2018-08-29T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67839,SUNNYSIDE POINT,2018-08-29T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
67838,915 DAWSON STREET APARTMENTS,2018-08-28T00:00:00.000,2020-02-19T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,9,0,9,0,9,29,0
67837,1764 UNION STREET APARTMENTS,2018-08-27T00:00:00.000,2019-01-03T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,17,0
67634,CONFIDENTIAL,2018-08-24T00:00:00.000,2019-08-16T00:00:00.000,No,Non Prevailing Wage,,0,0,3,0,0,0,0,3,3,3,1
67836,682 CHAUNCEY STREET APARTMENTS,2018-08-24T00:00:00.000,2019-04-05T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
67663,CONFIDENTIAL,2018-08-23T00:00:00.000,2018-08-23T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
67835,GLASSWORKS APARTMENTS,2018-08-23T00:00:00.000,2018-08-23T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,19,0,19,0,19,63,0
67834,GLORIA BLEECKER,2018-08-22T00:00:00.000,2019-02-13T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,19,0
67751,24 FORD STREET,2018-08-17T00:00:00.000,2018-08-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,10,0,0,0,10,0,10,49,0
67750,1051 NEW YORK AVENUE,2018-08-15T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
67748,523 WILLOUGHBY AVENUE APARTMENTS,2018-08-14T00:00:00.000,2019-11-06T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
67747,830 FLATBUSH AVENUE APARTMENTS,2018-08-13T00:00:00.000,2019-03-07T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
67745,126 BOERUM STREET APARTMENTS,2018-08-10T00:00:00.000,2018-08-10T00:00:00.000,No,Non Prevailing Wage,421a,0,0,2,0,0,0,2,0,2,8,0
67662,CONFIDENTIAL,2018-08-08T00:00:00.000,2018-08-08T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67743,1157 MYRTLE AVENUE APARTMENTS,2018-08-08T00:00:00.000,2019-02-12T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
67656,CONFIDENTIAL,2018-08-06T00:00:00.000,2018-08-06T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67742,M TOWER,2018-08-06T00:00:00.000,,No,Non Prevailing Wage,421a,0,0,0,0,15,0,15,0,15,48,0
67555,CONFIDENTIAL,2018-07-31T00:00:00.000,2018-07-31T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67554,CONFIDENTIAL,2018-07-27T00:00:00.000,2018-07-27T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67741,682 BUSHWICK AVENUE,2018-07-27T00:00:00.000,2018-07-27T00:00:00.000,No,Non Prevailing Wage,421a,0,0,5,0,0,0,5,0,5,23,0
67542,CONFIDENTIAL,2018-07-26T00:00:00.000,2018-07-26T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
67549,CONFIDENTIAL,2018-07-26T00:00:00.000,2018-07-26T00:00:00.000,No,Non Prevailing Wage,,0,0,1,0,0,0,0,1,1,1,0
53010,BSDC 233 STUYVESANT AVE HDFC.PLP.FY18,2018-07-25T00:00:00.000,2020-06-18T00:00:00.000,No,Non Prevailing Wage,Article XI,2,0,1,5,0,0,8,0,8,8,0
65847,NHP - HOPE HOMES CLUSTER AMENDMENT,2018-07-18T00:00:00.000,2018-07-18T00:00:00.000,Yes,Non Prevailing Wage,,0,0,0,0,32,0,0,32,32,32,0
67740,"FREEMAN CORNER APARTMENTS, THE",2018-07-18T00:00:00.000,2018-07-18T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,8,0,8,0,8,25,0
67739,20 JEFFERSON STREET APARTMENTS,2018-07-17T00:00:00.000,2018-07-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,8,0
67738,197 FREEMAN STREET,2018-07-16T00:00:00.000,2018-11-09T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
66569,975 LIBERTY AVENUE,2018-07-13T00:00:00.000,,No,Non Prevailing Wage,421a,0,5,5,0,3,0,13,0,13,41,0
67737,2953 BARNES AVENUE APARTMENTS,2018-07-13T00:00:00.000,2020-03-12T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,5,0,5,0,5,16,0
65337,332 EAST 54TH STREET.GHPP.FY19,2018-07-12T00:00:00.000,,No,Non Prevailing Wage,,0,4,15,0,0,0,19,0,19,19,0
50815,BUCKINGHAM - 2044 RICHMOND TERR - RESILIENCY,2018-07-11T00:00:00.000,,No,Prevailing Wage,420c,36,0,0,0,0,0,36,0,36,36,0
67736,894 BUSHWICK AVENUE,2018-07-11T00:00:00.000,2018-07-18T00:00:00.000,No,Non Prevailing Wage,421a,0,0,4,0,0,0,4,0,4,20,0
67735,12 FORD STREET,2018-07-10T00:00:00.000,2018-07-10T00:00:00.000,No,Non Prevailing Wage,421a,0,0,10,0,0,0,10,0,10,49,0
67734,618 BUSHWICK AVENUE,2018-07-06T00:00:00.000,2018-07-20T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,30,0,30,0,30,99,0
67732,37 MONTROSE AVENUE,2018-07-05T00:00:00.000,2018-11-28T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,3,0,3,0,3,10,0
67733,516 WEST 162 STREET,2018-07-05T00:00:00.000,2019-05-17T00:00:00.000,No,Non Prevailing Wage,421a,0,0,0,0,6,0,6,0,6,20,0
63811,EAST VILLAGE I HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,2020-10-01T00:00:00.000,No,Non Prevailing Wage,Article XI,125,16,6,2,1,2,152,0,152,152,12
66723,JAMIES PLACE HDFC. HUDMF. FY18,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000,Yes,Non Prevailing Wage,Article XI,97,18,8,1,0,2,126,0,126,126,0
66836,INWOOD HOUSING HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000,Yes,Non Prevailing Wage,Article XI,73,14,3,4,0,1,95,0,95,95,0
66911,HUDSON PIERS HDFC.HUDMF.FY18,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000,Yes,Non Prevailing Wage,Article XI,65,8,5,5,0,0,83,0,83,83,0
66985,RED HOOK GARDENS-ARTICLE XI,2018-07-02T00:00:00.000,2018-07-02T00:00:00.000,Yes,Non Prevailing Wage,Article XI,38,8,10,0,6,0,62,0,62,62,0
51867,THE ROBESON,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,Article XI,0,16,24,0,38,1,79,0,79,79,0
52986,ESSIE  JEFFRIES APARTMENTS HDFC.HUDMF.FY18,2018-06-29T00:00:00.000,,No,Prevailing Wage,Article XI,30,28,6,0,0,1,65,0,65,65,0
54377,CONFIDENTIAL,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,420c,1,18,22,8,0,1,50,0,50,50,0
59107,LA CABANA HOUSES,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,Article XI,140,16,9,1,0,1,167,0,167,167,0
63761,168TH STREET GARAGE,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,Article XI,20,39,193,134,0,1,387,0,387,387,0
63763,CONEY ISLAND PHASE 1 (L&M),2018-06-29T00:00:00.000,,No,Non Prevailing Wage,420c,90,89,244,22,0,1,446,0,446,446,0
65363,LAFAYETTE MORRISON APARTMENTS,2018-06-29T00:00:00.000,2018-06-29T00:00:00.000,Yes,Non Prevailing Wage,Article XI,14,797,62,14,13,0,0,900,900,900,0
65373,MMN1801- UPTOWN 6,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,,8,41,32,0,0,1,82,0,82,82,0
65374,TMN209G-2 - 640 RIVERSIDE,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,,0,0,98,34,0,1,133,0,133,133,0
65621,"KINGS BAY HOUSES SECTION TWO, INC. HRP.FY18",2018-06-29T00:00:00.000,2020-05-08T00:00:00.000,No,Non Prevailing Wage,,356,0,0,0,0,1,0,357,357,357,0
65730,MT HOPE PRESERVATION APARTMENTS LLC.PLP.FY18,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,420c,7,92,26,0,0,5,130,0,130,130,0
66145,BK UNION AVENUE CLUSTER LLC.PLP.FY18,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,420c,3,79,39,0,0,3,124,0,124,124,0
66721,ROBESON APARTMENTS HDFC.HUDMF.FY18,2018-06-29T00:00:00.000,2018-06-29T00:00:00.000,Yes,Non Prevailing Wage,Article XI,63,12,4,0,0,2,81,0,81,81,0
66769,1414 CENTRAL AVENUE,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,420c,30,30,81,0,0,1,142,0,142,142,0
66834,EAST VILLAGE II HDFC.HUDMF.FY18,2018-06-29T00:00:00.000,2020-10-01T00:00:00.000,No,Non Prevailing Wage,Article XI,68,16,6,0,1,0,91,0,91,91,3
67327,CONFIDENTIAL,2018-06-29T00:00:00.000,2018-06-29T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
67336,CONFIDENTIAL,2018-06-29T00:00:00.000,2019-01-24T00:00:00.000,No,Non Prevailing Wage,,0,0,0,1,0,0,0,1,1,1,0
67341,CONFIDENTIAL,2018-06-29T00:00:00.000,2019-01-24T00:00:00.000,No,Non Prevailing Wage,,0,1,0,0,0,0,0,1,1,1,0
67354,CONFIDENTIAL,2018-06-29T00:00:00.000,,No,Non Prevailing Wage,,1,0,0,0,0,0,1,0,1,1,0
