Project ID,Project Name,Program Group,Project Start Date,Project Completion Date,Building ID,Number,Street,Borough,Postcode,BBL,BIN,Community Board,Council District,Census Tract,NTA - Neighborhood Tabulation Area,Latitude,Longitude,Latitude (Internal),Longitude (Internal),Building Completion Date,Reporting Construction Type,Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,Low Income Units,Moderate Income Units,Middle Income Units,Other Income Units,Studio Units,1-BR Units,2-BR Units,3-BR Units,4-BR Units,5-BR Units,6-BR+ Units,Unknown-BR Units,Counted Rental Units,Counted Homeownership Units,All Counted Units,Total Units
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,325079,444,LEXINGTON AVENUE,Brooklyn,11221,3018050027,3050728,BK-03,36,265,BK75,40.688548,-73.943295,40.68833,-73.943158,,Preservation,No,Non Prevailing Wage,1,13,5,0,0,1,0,0,13,7,0,0,0,0,20,0,20,20
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,329756,118,MACON STREET,Brooklyn,11216,3018510004,3053294,BK-03,36,269,BK75,40.681503,-73.945897,40.68125,-73.946063,,Preservation,No,Non Prevailing Wage,0,2,2,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,329819,224,MACON STREET,Brooklyn,11216,3018520030,3053365,BK-03,36,269,BK75,40.68196,-73.941919,40.68177,-73.941783,,Preservation,No,Non Prevailing Wage,1,2,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,330393,98,MACON STREET,Brooklyn,11216,3018500018,3053272,BK-03,36,249,BK75,40.681378,-73.946989,40.68114,-73.947033,,Preservation,No,Non Prevailing Wage,0,7,1,0,0,0,0,0,8,0,0,0,0,0,8,0,8,8
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,330794,223,MADISON STREET,Brooklyn,11216,3018180086,3051446,BK-03,36,249,BK75,40.684829,-73.949698,40.68499,-73.950076,,Preservation,No,Non Prevailing Wage,0,4,4,0,0,0,0,0,8,0,0,0,0,0,8,0,8,8
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,332676,732,MARCY AVENUE,Brooklyn,11216,3017940052,3050178,BK-03,36,251,BK75,40.688943,-73.947935,40.68893,-73.948166,,Preservation,No,Non Prevailing Wage,0,2,1,0,0,0,0,2,0,1,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,332710,817,MARCY AVENUE,Brooklyn,11216,3018190008,3051453,BK-03,36,265,BK75,40.685624,-73.947256,40.68564,-73.946968,,Preservation,No,Non Prevailing Wage,0,2,2,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,334948,9,MAC DONOUGH STREET,Brooklyn,11216,3018510068,3053341,BK-03,36,269,BK75,40.680801,-73.945641,40.681,-73.945785,,Preservation,No,Non Prevailing Wage,0,9,3,0,0,0,5,3,0,4,0,0,0,0,12,0,12,12
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,344459,140,NEWPORT STREET,Brooklyn,11212,3036120035,3082561,BK-16,42,916,BK81,40.659166,-73.910189,40.65894,-73.910085,,Preservation,No,Non Prevailing Wage,1,4,1,0,0,0,0,0,0,6,0,0,0,0,6,0,6,6
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,344472,167,NEWPORT STREET,Brooklyn,11212,3036020009,3082379,BK-16,42,916,BK81,40.659368,-73.908928,40.65959,-73.908949,,Preservation,No,Non Prevailing Wage,1,9,2,0,0,0,2,8,2,0,0,0,0,0,12,0,12,12
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,346832,456,NOSTRAND AVENUE,Brooklyn,11216,3018270060,3051874,BK-03,36,245,BK75,40.683432,-73.950196,40.68338,-73.950481,,Preservation,No,Non Prevailing Wage,0,8,3,0,0,1,0,3,9,0,0,0,0,0,12,0,12,12
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,346836,464,NOSTRAND AVENUE,Brooklyn,11216,3018320049,3052224,BK-03,36,245,BK75,40.683045,-73.950121,40.68296,-73.950402,,Preservation,No,Non Prevailing Wage,1,5,2,0,0,0,1,0,4,3,0,0,0,0,8,0,8,8
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,346837,466,NOSTRAND AVENUE,Brooklyn,11216,3018320050,3052225,BK-03,36,245,BK75,40.682987,-73.95011,40.68289,-73.950388,,Preservation,No,Non Prevailing Wage,0,6,1,0,0,0,0,0,7,0,0,0,0,0,7,0,7,7
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,357167,469,PROSPECT PLACE,Brooklyn,11238,3011550070,3028644,BK-08,35,305,BK61,40.676012,-73.960945,40.67624,-73.960783,,Preservation,No,Non Prevailing Wage,0,3,5,0,0,0,0,1,7,0,0,0,0,0,8,0,8,8
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,357698,111,PUTNAM AVENUE,Brooklyn,11238,3019890057,3321959,BK-03,35,229,BK69,40.683204,-73.957292,40.68344,-73.957404,,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,357754,121,PUTNAM AVENUE,Brooklyn,11238,3019890054,3057182,BK-03,35,229,BK69,40.683235,-73.957029,40.6834,-73.957238,,Preservation,No,Non Prevailing Wage,3,3,0,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,362369,73,RIVERDALE AVENUE,Brooklyn,11212,3035840009,3082070,BK-16,42,898,BK81,40.660209,-73.913994,40.66042,-73.914041,,Preservation,No,Non Prevailing Wage,3,2,1,0,0,0,0,0,2,4,0,0,0,0,6,0,6,6
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,362766,894,ROCKAWAY AVENUE,Brooklyn,11212,3036250035,3082838,BK-16,42,916,BK81,40.657627,-73.907665,40.65765,-73.907975,,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,1,2,0,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,362769,898,ROCKAWAY AVENUE,Brooklyn,11212,3036250036,3082839,BK-16,42,916,BK81,40.657564,-73.907651,40.6576,-73.907961,,Preservation,No,Non Prevailing Wage,0,2,1,0,0,0,0,1,2,0,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,362780,910,ROCKAWAY AVENUE,Brooklyn,11212,3036250041,3082843,BK-16,42,916,BK81,40.657374,-73.9076,40.65733,-73.907892,,Preservation,No,Non Prevailing Wage,1,2,0,0,0,0,0,1,2,0,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,366608,816,SARATOGA AVENUE,Brooklyn,11212,3035820047,3082029,BK-16,42,894,BK81,40.660715,-73.915269,40.66066,-73.915576,,Preservation,No,Non Prevailing Wage,0,3,0,0,0,1,0,2,2,0,0,0,0,0,4,0,4,4
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,373163,234,SPENCER STREET,Brooklyn,11205,3017620069,3048978,BK-03,33,241,BK75,40.691512,-73.954575,40.69134,-73.954799,,Preservation,No,Non Prevailing Wage,1,5,1,0,0,1,0,4,0,4,0,0,0,0,8,0,8,8
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,377223,104,STEUBEN STREET,Brooklyn,11205,3018930050,3054587,BK-02,35,191,BK69,40.694435,-73.963282,40.69428,-73.963527,,Preservation,No,Non Prevailing Wage,1,2,0,0,0,0,0,0,1,2,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,377994,891,MOTHER GASTON BOULEVARD,Brooklyn,11212,3038680022,3086002,BK-16,42,922,BK81,40.656446,-73.903457,40.65647,-73.903136,,Preservation,No,Non Prevailing Wage,1,4,1,0,0,0,0,0,4,2,0,0,0,0,6,0,6,6
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,377997,895,MOTHER GASTON BOULEVARD,Brooklyn,11212,3038680020,3086001,BK-16,42,922,BK81,40.656386,-73.903443,40.65638,-73.903115,,Preservation,No,Non Prevailing Wage,1,4,1,0,0,0,0,0,4,2,0,0,0,0,6,0,6,6
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,378228,2245,STRAUSS STREET,Brooklyn,11212,3035970009,3082251,BK-16,42,896,BK81,40.659026,-73.913823,40.65895,-73.913524,,Preservation,No,Non Prevailing Wage,1,1,1,0,0,1,1,3,0,0,0,0,0,0,4,0,4,4
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,381565,231,TOMPKINS AVENUE,Brooklyn,11216,3017860003,3049810,BK-03,36,261,BK75,40.691126,-73.945449,40.69113,-73.94516,,Preservation,No,Non Prevailing Wage,3,2,1,0,0,0,0,2,4,0,0,0,0,0,6,0,6,6
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,381568,235,TOMPKINS AVENUE,Brooklyn,11216,3017860001,3049808,BK-03,36,261,BK75,40.690997,-73.945424,40.691,-73.945135,,Preservation,No,Non Prevailing Wage,3,4,1,0,0,0,0,4,4,0,0,0,0,0,8,0,8,8
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,381572,249,TOMPKINS AVENUE,Brooklyn,11216,3017910007,3049977,BK-03,36,263,BK75,40.690289,-73.94528,40.69031,-73.944999,,Preservation,No,Non Prevailing Wage,0,4,1,0,0,0,1,1,0,3,0,0,0,0,5,0,5,5
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,381602,301,TOMPKINS AVENUE,Brooklyn,11216,3018050001,3050715,BK-03,36,265,BK75,40.687736,-73.944777,40.68778,-73.944536,,Preservation,No,Non Prevailing Wage,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,381608,307,TOMPKINS AVENUE,Brooklyn,11216,3018100007,3050977,BK-03,36,265,BK75,40.687475,-73.944723,40.6874,-73.944417,,Preservation,No,Non Prevailing Wage,0,5,1,0,0,1,0,3,4,0,0,0,0,0,7,0,7,7
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,381637,351,TOMPKINS AVENUE,Brooklyn,11216,3018200004,3051468,BK-03,36,265,BK75,40.685771,-73.944382,40.6858,-73.944105,,Preservation,No,Non Prevailing Wage,0,2,1,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,381698,445,TOMPKINS AVENUE,Brooklyn,11216,3018460006,3053079,BK-03,36,269,BK75,40.682194,-73.943671,40.6822,-73.943383,,Preservation,No,Non Prevailing Wage,1,2,2,0,0,0,1,1,0,3,0,0,0,0,5,0,5,5
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,381700,447,TOMPKINS AVENUE,Brooklyn,11216,3018460005,3053078,BK-03,36,269,BK75,40.682142,-73.943661,40.68213,-73.943372,,Preservation,No,Non Prevailing Wage,0,5,2,1,0,0,0,8,0,0,0,0,0,0,8,0,8,8
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,389104,670,WATKINS STREET,Brooklyn,11212,3036380050,3082974,BK-16,42,922,BK81,40.65581,-73.904323,40.65578,-73.90459,,Preservation,No,Non Prevailing Wage,1,2,1,0,0,0,1,3,0,0,0,0,0,0,4,0,4,4
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,389105,671,WATKINS STREET,Brooklyn,11212,3036390022,3082987,BK-16,42,922,BK81,40.655813,-73.904301,40.6558,-73.904013,,Preservation,No,Non Prevailing Wage,1,2,1,0,0,0,1,3,0,0,0,0,0,0,4,0,4,4
66670,JOE CENTRAL BROOKLYN LLC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,807962,155,CLINTON AVENUE,Brooklyn,11205,3018880001,3054300,BK-02,35,191,BK69,40.6936,-73.968897,40.69329,-73.968522,,Preservation,No,Non Prevailing Wage,3,3,0,0,0,0,0,0,6,0,0,0,0,0,6,0,6,6
67459,5 TELLERS HDFC INC.GHPP.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,64494,300,EAST 162 STREET,Bronx,10451,2024210022,2001933,BX-04,17,173,BX14,40.826156,-73.916833,40.82591,-73.916855,,Preservation,No,Non Prevailing Wage,9,10,2,0,0,0,0,1,11,9,0,0,0,0,21,0,21,21
67459,5 TELLERS HDFC INC.GHPP.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,64496,304,EAST 162 STREET,Bronx,10451,2024210024,2001934,BX-04,17,173,BX14,40.826123,-73.916735,40.82586,-73.916714,,Preservation,No,Non Prevailing Wage,9,10,1,0,0,1,0,1,11,9,0,0,0,0,21,0,21,21
67523,SUS. 1769 JEROME AVE,Multifamily Finance Program,2019-06-27T00:00:00.000,,989049,1769,JEROME AVENUE,Bronx,10453,2028610163,,BX-05,14,217,BX36,40.848423,-73.911846,40.84852,-73.912168,,New Construction,No,Non Prevailing Wage,105,0,69,0,0,1,110,6,53,5,1,0,0,0,175,0,175,175
67636,2BT HDFC.YR15.FY19,Multifamily Finance Program,2019-06-27T00:00:00.000,,9438,82,RUTGERS SLIP,Manhattan,10002,1002480015,1085945,MN-03,1,6,MN28,40.710591,-73.989864,40.7104,-73.990387,,Preservation,No,Non Prevailing Wage,0,68,123,6,0,1,0,18,144,36,0,0,0,0,198,0,198,198
68657,128 HURON STREET,Multifamily Incentives Program,2019-06-27T00:00:00.000,2019-06-27T00:00:00.000,315298,128,HURON STREET,Brooklyn,11222,3025320024,,BK-01,33,563,BK76,40.732865,-73.95642,40.73266,-73.956315,2019-06-27T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
68658,BOERUM RESIDENCE LLC,Multifamily Incentives Program,2019-06-27T00:00:00.000,,936381,123,BOERUM STREET,Brooklyn,11206,3030700033,,BK-01,34,505,BK90,40.705813,-73.943933,40.70601,-73.94399,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,2,18
68658,BOERUM RESIDENCE LLC,Multifamily Incentives Program,2019-06-27T00:00:00.000,,976602,125,BOERUM STREET,Brooklyn,11206,3030700032,,BK-01,34,505,BK90,40.705818,-73.943864,40.70601,-73.943904,,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,3
68658,BOERUM RESIDENCE LLC,Multifamily Incentives Program,2019-06-27T00:00:00.000,,976603,127,BOERUM STREET,Brooklyn,11206,3030700031,,BK-01,34,505,BK90,40.705827,-73.943792,40.70602,-73.943821,,New Construction,No,Non Prevailing Wage,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,2,2
68711,CONFIDENTIAL,Homeowner Assistance Program,2019-06-27T00:00:00.000,2019-11-18T00:00:00.000,,----,----,Brooklyn,,,,BK-18,46,,,,,,,2019-11-18T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
63777,APEX PLACE,Multifamily Finance Program,2019-06-26T00:00:00.000,,985431,61-11,108 STREET,Queens,,,,QN-06,29,,,,,,,,New Construction,No,Non Prevailing Wage,19,37,37,90,0,0,16,74,77,16,0,0,0,0,183,0,183,183
63777,APEX PLACE,Multifamily Finance Program,2019-06-26T00:00:00.000,,985432,110-41,COLONIAL AVENUE,Queens,11375,4021590002,,QN-06,29,745,QN17,40.737484,-73.848534,40.73676,-73.849802,,New Construction,No,Non Prevailing Wage,14,29,28,72,0,1,12,48,72,12,0,0,0,0,144,0,144,144
63777,APEX PLACE,Multifamily Finance Program,2019-06-26T00:00:00.000,,985433,108-75,62 DRIVE,Queens,11375,4021590020,,QN-06,29,745,QN17,40.736236,-73.849168,40.73665,-73.848936,,New Construction,No,Non Prevailing Wage,11,23,23,58,0,0,11,46,46,12,0,0,0,0,115,0,115,115
67154,2126 MAPES AVENUE,Small Homes Program,2019-06-26T00:00:00.000,2021-01-13T00:00:00.000,989040,2126-28,MAPES AVENUE,Bronx,10460,2031110035,,BX-06,15,36501,BX17,40.847537,-73.884742,40.8473,-73.884508,2021-01-13T00:00:00.000,New Construction,No,Non Prevailing Wage,8,4,17,0,0,1,2,6,16,6,0,0,0,0,30,0,30,30
67805,1520 SEDGWICK AVENUE HDFC.PLP.FY19,Multifamily Finance Program,2019-06-26T00:00:00.000,2019-06-26T00:00:00.000,108415,1520,SEDGWICK AVENUE,Bronx,10453,2028800017,2009171,BX-05,16,20501,BX36,40.846785,-73.924929,40.84699,-73.924419,2019-06-26T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,0,87,14,0,1,0,34,34,34,0,0,0,0,102,0,102,102
68698,CONFIDENTIAL,Homeowner Assistance Program,2019-06-26T00:00:00.000,,,----,----,Staten Island,,,,SI-02,50,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68700,CONFIDENTIAL,Homeowner Assistance Program,2019-06-26T00:00:00.000,,,----,----,Staten Island,,,,SI-01,49,,,,,,,,Preservation,No,Non Prevailing Wage,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68709,CONFIDENTIAL,Homeowner Assistance Program,2019-06-26T00:00:00.000,2020-01-07T00:00:00.000,,----,----,Brooklyn,,,,BK-18,46,,,,,,,2020-01-07T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,2,2
61678,PARK HAVEN,Multifamily Finance Program,2019-06-25T00:00:00.000,,981992,345,ST ANNS AVENUE,Bronx,10454,2022680027,,BX-01,8,41,BX39,40.809498,-73.915766,40.8095,-73.916146,,New Construction,No,Non Prevailing Wage,67,34,76,0,0,1,48,73,41,16,0,0,0,0,178,0,178,178
68211,HALLETTS POINT 7,Multifamily Incentives Program,2019-06-25T00:00:00.000,,989031,24-Mar,27 AVENUE,Queens,,,,QN-01,22,,,,,,,,New Construction,No,Non Prevailing Wage,0,81,81,0,0,0,40,40,82,0,0,0,0,0,162,0,162,163
68347,HIGHBRIDGE-1133 OGDEN AVENUE.HPO.FY19,Multifamily Finance Program,2019-06-25T00:00:00.000,2019-06-25T00:00:00.000,100145,1131,OGDEN AVENUE,Bronx,10452,2025260090,2088158,BX-04,16,199,BX26,40.836286,-73.927496,40.83637,-73.927853,2019-06-25T00:00:00.000,Preservation,Yes,Non Prevailing Wage,0,20,291,88,0,1,26,125,224,25,0,0,0,0,400,0,400,400
68649,1176 NELSON AVENUE,Multifamily Incentives Program,2019-06-25T00:00:00.000,2019-10-01T00:00:00.000,979390,1176,NELSON AVENUE,Bronx,10452,2025150003,,BX-04,16,199,BX26,40.837111,-73.925764,40.83677,-73.925656,2019-10-01T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,10,0,2,5,3,0,0,0,0,0,10,0,10,31
68650,669 MACDONOUGH STREET,Multifamily Incentives Program,2019-06-25T00:00:00.000,2019-06-25T00:00:00.000,990642,669,MAC DONOUGH STREET,Brooklyn,11233,3014970064,,BK-03,41,377,BK35,40.683824,-73.919314,40.68403,-73.919372,2019-06-25T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,3,7
68694,CONFIDENTIAL,Homeowner Assistance Program,2019-06-25T00:00:00.000,,,----,----,Staten Island,,,,SI-01,49,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68703,CONFIDENTIAL,Homeowner Assistance Program,2019-06-25T00:00:00.000,2019-11-21T00:00:00.000,,----,----,Queens,,,,QN-13,27,,,,,,,2019-11-21T00:00:00.000,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
68718,CONFIDENTIAL,Homeowner Assistance Program,2019-06-25T00:00:00.000,,,----,----,Staten Island,,,,SI-01,49,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
54577,1019 FULTON STREET,Multifamily Incentives Program,2019-06-24T00:00:00.000,,971035,1019,FULTON STREET,Brooklyn,11238,3019910007,,BK-02,35,227,BK69,40.682297,-73.961194,40.68245,-73.96118,,New Construction,No,Non Prevailing Wage,0,0,10,5,0,0,4,7,4,0,0,0,0,0,15,0,15,50
65320,BREAKING GROUND.453 EAST 142ND ST.BETANCES V,Multifamily Finance Program,2019-06-24T00:00:00.000,,988893,445,EAST 142 STREET,Bronx,10454,,,BX-01,8,41,BX39,40.811114,-73.919734,,,,New Construction,No,Prevailing Wage,151,0,0,0,0,1,130,22,0,0,0,0,0,0,152,0,152,152
67458,RB HARMAN HDFC.GHPP.FY19,Multifamily Finance Program,2019-06-24T00:00:00.000,,307978,251,HARMAN STREET,Brooklyn,11237,3032780036,3074789,BK-04,37,431,BK77,40.698994,-73.919776,40.69913,-73.919974,,Preservation,No,Non Prevailing Wage,2,3,1,0,0,0,0,6,0,0,0,0,0,0,6,0,6,6
67458,RB HARMAN HDFC.GHPP.FY19,Multifamily Finance Program,2019-06-24T00:00:00.000,,327776,73,LINDEN STREET,Brooklyn,11221,3033220028,3076073,BK-04,34,399,BK78,40.691903,-73.920888,40.69218,-73.920981,,Preservation,No,Non Prevailing Wage,4,6,2,0,0,0,0,4,5,3,0,0,0,0,12,0,12,12
59104,THE BRONXWOOD TOWER INC.HRP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,,72098,855,EAST 233 STREET,Bronx,10466,2050000001,2068251,BX-12,12,430,BX62,40.89194,-73.852775,40.89211,-73.852507,,Preservation,No,Non Prevailing Wage,1,107,0,0,0,1,0,24,37,48,0,0,0,0,0,109,109,109
60824,CONFIDENTIAL,Multifamily Finance Program,2019-06-21T00:00:00.000,,,----,----,Bronx,,,,BX-02,17,,,,,,,,New Construction,No,Non Prevailing Wage,37,24,0,0,0,1,13,8,34,7,0,0,0,0,62,0,62,62
66565,MHANY DUMONT HDFC.PLP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,,185041,948,DUMONT AVENUE,Brooklyn,11207,3040800023,3090534,BK-05,42,1120,BK82,40.667917,-73.883474,40.6677,-73.88342,,Preservation,No,Non Prevailing Wage,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
66565,MHANY DUMONT HDFC.PLP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,,207556,781,BELMONT AVENUE,Brooklyn,11208,3040200032,3089294,BK-05,37,1166,BK82,40.672808,-73.880855,40.673,-73.880992,,Preservation,No,Non Prevailing Wage,1,5,2,0,0,1,0,3,4,2,0,0,0,0,9,0,9,9
66565,MHANY DUMONT HDFC.PLP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,,234960,950,DUMONT AVENUE,Brooklyn,11207,3040800024,3090535,BK-05,42,1120,BK82,40.667925,-73.883416,40.66772,-73.883337,,Preservation,No,Non Prevailing Wage,0,3,3,0,0,0,1,5,0,0,0,0,0,0,6,0,6,6
66565,MHANY DUMONT HDFC.PLP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,,234962,954,DUMONT AVENUE,Brooklyn,11207,3040800025,3090536,BK-05,42,1120,BK82,40.667942,-73.883301,40.66773,-73.883251,,Preservation,No,Non Prevailing Wage,0,2,3,1,0,0,1,5,0,0,0,0,0,0,6,0,6,6
66565,MHANY DUMONT HDFC.PLP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,,234964,956,DUMONT AVENUE,Brooklyn,11207,3040800026,3090537,BK-05,42,1120,BK82,40.66795,-73.883243,40.66774,-73.883164,,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,1,4,1,0,0,0,0,0,6,0,6,6
66565,MHANY DUMONT HDFC.PLP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,,234966,960,DUMONT AVENUE,Brooklyn,11207,3040800027,3090538,BK-05,42,1120,BK82,40.667966,-73.883131,40.66775,-73.883074,,Preservation,No,Non Prevailing Wage,1,4,1,0,0,0,1,5,0,0,0,0,0,0,6,0,6,6
66565,MHANY DUMONT HDFC.PLP.FY19,Multifamily Finance Program,2019-06-21T00:00:00.000,,234969,964,DUMONT AVENUE,Brooklyn,11207,3040800029,3090540,BK-05,42,1120,BK82,40.667983,-73.883016,40.66778,-73.882879,,Preservation,No,Non Prevailing Wage,1,3,5,1,0,0,3,3,2,2,0,0,0,0,10,0,10,10
68641,1857 BARNES AVENUE APARTMENTS,Multifamily Incentives Program,2019-06-21T00:00:00.000,2019-09-09T00:00:00.000,47435,1857,BARNES AVENUE,Bronx,10462,2040530047,,BX-11,13,232,BX37,40.847643,-73.863196,40.84747,-73.863414,2019-09-09T00:00:00.000,New Construction,No,Non Prevailing Wage,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,2,6
68714,CONFIDENTIAL,Homeowner Assistance Program,2019-06-21T00:00:00.000,,,----,----,Staten Island,,,,SI-01,49,,,,,,,,Preservation,No,Non Prevailing Wage,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
61641,CASA PASIVA LLC.YR15.FY19,Multifamily Finance Program,2019-06-20T00:00:00.000,,304938,108,GROVE STREET,Brooklyn,11221,3033230011,3076081,BK-04,34,417,BK78,40.693401,-73.920554,40.69312,-73.920493,,Preservation,No,Non Prevailing Wage,0,11,11,0,0,1,0,0,17,6,0,0,0,0,23,0,23,23
